1	9.8088	-6.613525
1	9.276375	-6.426875
1	8.7657	-6.243075
1	8.276125	-6.062225
1	7.80695	-5.884475
1	7.3575	-5.709775
1	6.927125	-5.538225
1	6.5151	-5.3698
1	6.12085	-5.2044
1	5.743675	-5.042025
1	5.383025	-4.882525
1	5.0382	-4.725775
1	4.708675	-4.571625
1	4.393775	-4.41995
1	4.092975	-4.270525
1	3.805625	-4.1232
1	3.53125	-3.97775
1	3.2692	-3.83395
1	3.018975	-3.69155
1	2.780075	-3.550325
1	2.551975	-3.409925
1	2.3342	-3.270125
1	2.126275	-3.13055
1	1.927825	-2.990875
1	1.738475	-2.850675
1	1.557875	-2.709575
1	1.385775	-2.567075
1	1.222	-2.4227
1	1.0665	-2.2759
1	0.919325	-2.126075
1	0.78065	-1.972625
1	0.650725	-1.8149
1	0.530175	-1.6523
1	0.419625	-1.4842
1	0.32	-1.310175
1	0.232275	-1.1298
1	0.157525	-0.943025
1	0.096725	-0.749825
1	0.05055	-0.550425
1	0.019275	-0.3452
1	0.002875	-0.1346
1	0	0
1	0.000975	0.0809
1	0.013125	0.30105
1	0.038825	0.525675
1	0.077575	0.7547
1	0.129125	0.98825
1	0.19335	1.22635
1	0.270525	1.469075
1	0.3611	1.716475
1	0.46565	1.968475
1	0.584925	2.22495
1	0.71985	2.4857
1	0.87135	2.750325
1	1.0404	3.018375
1	1.228075	3.289325
1	1.435375	3.56245
1	1.66325	3.83705
1	1.912625	4.112425
1	2.1842	4.3879
1	2.478675	4.662775
1	2.796525	4.9365
1	3.138275	5.20855
1	3.504275	5.4785
1	3.894925	5.746025
1	4.310425	6.01085
1	4.751175	6.2728
1	5.217425	6.531725
1	5.709475	6.78755
1	6.22765	7.040225
1	6.772275	7.289775
1	7.34365	7.5362
1	7.9422	7.7796
1	8.568225	8.02
1	9.222175	8.25755
1	9.904475	8.49225
1	10.61555	8.724275
1	11.355825	8.9537
1	12.1258	9.1806
1	12.925925	9.40505
1	13.756725	9.627125
1	14.6187	9.846925
1	15.51235	10.064475
1	16.4382	10.279875
1	17.396725	10.4932
1	18.388525	10.704425
1	19.4141	10.913675
1	20.474	11.120925
1	21.568725	11.326125
1	22.698825	11.529325
1	23.864875	11.730425
1	25.06735	11.9294
1	26.306825	12.126225
1	27.5838	12.32095
1	28.8988	12.513475
1	30.252275	12.703875
1	31.64475	12.892075
1	33.0767	13.0781
1	34.54865	13.26185
1	36.061025	13.4432
1	37.6143	13.622075
1	39.208925	13.79835
1	40.845325	13.97185
1	42.5239	14.1425
1	44.245075	14.3101
1	46.0092	14.474525
1	47.816625	14.635675
1	49.66775	14.79335
1	51.562775	14.947375
1	53.502075	15.097575
1	55.48585	15.24375
1	57.5144	15.3857
1	59.587825	15.5232
1	61.706375	15.65605
1	63.870125	15.784
1	66.079225	15.90685
1	68.33365	16.024275
1	70.6335	16.1361
1	72.978675	16.24205
1	75.36915	16.341925
1	77.804775	16.43535
1	80.285375	16.52215
1	82.81075	16.602
1	85.380575	16.674575
1	87.994525	16.73955
1	90.652175	16.7966
1	93.353075	16.8454
1	96.096675	16.8855
1	98.88235	16.91655
1	101.709425	16.9381
1	104.5771	16.9497
1	107.48455	16.95085
1	110.430825	16.94105
1	113.41485	16.91975
1	116.435525	16.88635
1	119.4916	16.840275
1	122.581725	16.780825
1	125.704475	16.707375
1	128.858275	16.6192
1	132.0414	16.5156
1	135.25205	16.39585
1	138.488275	16.2592
1	141.748	16.104825
1	145.029	15.93205
1	148.3289	15.74
1	151.645175	15.52795
1	154.975125	15.295125
1	158.31595	15.040675
1	161.6646	14.7639
1	165.0179	14.464025
1	168.37245	14.140225
1	171.72475	13.791675
1	175.071	13.41755
1	178.40725	13.0171
1	181.729425	12.590025
1	185.03335	12.13685
1	188.31485	11.659175
1	191.569775	11.1601
1	194.794	10.64375
1	197.983425	10.114925
1	201.133675	9.5785
1	204.240325	9.0389
1	207.29855	8.5
1	210.3033	7.964875
1	213.249125	7.43615
1	216.130525	6.916075
1	218.94155	6.4066
1	221.676125	5.9095
1	224.327875	5.42635
1	226.890275	4.9587
1	229.3565	4.5078
1	231.71955	4.074925
1	233.97225	3.661125
1	236.10715	3.26745
1	238.116675	2.89495
1	239.9931	2.5449
1	241.7286	2.218725
1	243.315225	1.91815
1	244.744875	1.64515
1	246.009475	1.40195
1	247.100975	1.1907
1	248.012525	1.0134
1	248.74315	0.8708
1	249.300725	0.761775
1	249.734375	0.676875
1	250	0.624925
